Project ID,Project Name,Project State,Project Link,Project Category,Project Image,Project Overview,Project Goal Amount,Project Pledged Amount,Project Funded Ratio,Project Country,Project Locality,Project Currency,Project Backers Count,Creator ID,Creator Name,Creator Profile Link,Creator Biography,Creator Joined Date,Creator WebSite 1,Creator WebSite 2,Creator WebSite 3
556771080,SmartPi - Turn your Raspberry Pi into a SmartMeter,successful,https://www.kickstarter.com/projects/1240982104/smartpi-turn-your-raspberry-pi-into-a-smartmeter,DIY Electronics,https://ksr-ugc.imgix.net/assets/012/375/467/dc31a463fe6dddd684f3f0fc5e81e61b_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463757733&auto=format&frame=1&q=92&s=3236fb889e39034020123fe39dde0c10,The Smart Pi expansion module extends the Raspberry Pi with interfaces to measure voltage and current and turns it into a smart meter.,9000.0,16552.0,183.91111111111113,Germany,"Hanover, Germany",EUR (€),131,1240982104,nD-enerserve,https://www.kickstarter.com/profile/1240982104,"nD-enerserve is a creative tech startup founded in Summer 2015.
",Feb 2016,http://www.emanager.eu,http://www.emanager.eu/de/products/smartpi,
995341720,Iclipit - keep Your microSD-Card safe,successful,https://www.kickstarter.com/projects/655324476/iclipit-keep-your-sd-card-safe,Technology,https://ksr-ugc.imgix.net/assets/012/349/156/d8d99586ab68d1a70702a6519f6bb39a_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463756177&auto=format&frame=1&q=92&s=ecf7534c71f9f0205b8634b0c4ea545c,"Minimal, functional and handy microSD-Card Clip. 
Stop worrying about the safety of your microSD-Card.",3000.0,5152.0,171.73333333333335,Germany,"Neu-Ulm, Germany",EUR (€),245,655324476,André Feher,https://www.kickstarter.com/profile/655324476,,Nov 2015,,,
1392671263,PACE - Mach dein Auto zum Smartcar!,successful,https://www.kickstarter.com/projects/pacetelematics/pace-mach-dein-auto-zum-smartcar,Technology,https://ksr-ugc.imgix.net/assets/012/357/949/a00ae1c327b28c52e2cea092e89c5e90_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463756598&auto=format&frame=1&q=92&s=cc96c7eb7a1903ff8cbc23306f2745b9,"PACE verbindet dein Auto mit deinem Handy und macht Autofahren sicherer, stressfreier & günstiger | PACE turns your car into a smartcar",50000.0,337347.33,674.69466,Germany,"Berlin, Germany",EUR (€),3523,2094382557,PACE,https://www.kickstarter.com/profile/pacetelematics,"Das PACE Team rund um Robin, Martin und Philip ist ein junges Startup mit Sitz in Karlsruhe und Berlin. Uns vereint unsere Begeisterung für Autos, Innovationen und ""Connected Cars"". Wir hatten die Idee zu PACE im Oktober 2014 und arbeiten seitdem daran, unsere Vision Wirklichkeit werden zu lassen.",Jan 2016,https://www.pace.car,,
1683642535,VR Lens Lab - Glasses for Virtual Reality Headsets,successful,https://www.kickstarter.com/projects/451454651/vr-lens-lab-glasses-for-virtual-reality-headsets,Wearables,https://ksr-ugc.imgix.net/assets/012/415/596/72f9780ee4eb83d440d7dbbe4f35bb24_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463760106&auto=format&frame=1&q=92&s=92f99d38689f302f6131ed4887a976b8,We build glasses for your virtual reality headset inside your virtual reality headset.,5000.0,43234.0,864.6800000000001,Germany,"Stuttgart, Germany",EUR (€),1306,451454651,Peter Marx,https://www.kickstarter.com/profile/451454651,Gauss Eyewear and VR Lens Lab is a product design venture by Pit Marx and Jay Uhdinger that aims to make the latest lens technology available for everyone in a straight forward and affordable way.,Jun 2015,http://vr-lens-lab.com,http://vrcover.com,http://gausseyewear.com
2112167199,Pi433 - A radio module (Funkmodul) for raspberry pi,successful,https://www.kickstarter.com/projects/1292669042/pi433-a-radio-module-funkmodul-for-raspberry-pi,Hardware,https://ksr-ugc.imgix.net/assets/012/339/585/37c3ae9af36ab3e153505d67386008c5_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463756006&auto=format&frame=1&q=92&s=395fed41117fd943205dafb1bf3cd5f6,"A radio module for raspberry Pi.
 - 
Ein Funkmodul für den Raspbery 
Pi.
433MHz, FSK, OOK, AES, CRC",5000.0,5036.5,100.73,Germany,"Munich, Germany",EUR (€),134,1292669042,Marcus Wolf,https://www.kickstarter.com/profile/1292669042,Mein Name ist Marcus Wolf. Seit über 15 Jahren habe ich Erfahrung in der Soft- und Hardware­entwicklung mit dem Schwerpunkt embedded systems und durfte in diesem Bereich schon für namhafte Kunden arbeiten. Fundierte Kenntnisse einschlägiger Programmiersprachen und Betriebssysteme sowie das Finden von unkonventionellen und kreativen Lösungsansätzen zeichnen mich aus. Seit einiger Zeit beschäftige ich mich auch mit dem Raspberry Pi und habe in diesem Zusammenhang meine Expertise erweitert.,Dec 2015,http://www.Wolf-Entwicklungen.de,http://www.Pi433.de,
2014512139,Mr Beam II - The Desktop Laser Cutter and Engraver,successful,https://www.kickstarter.com/projects/mrbeam/mr-beam-ii-the-desktop-laser-cutter-and-engraver,Fabrication Tools,https://ksr-ugc.imgix.net/assets/012/400/955/706c95037af139c6866c4405d9e815dd_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463759281&auto=format&frame=1&q=92&s=2e25337d99cca7f2d195f0ebc549730a,Lasers are a wonderful technology - too wonderful to be used only in heavy industrial machines. Let's bring it to your desktop!,80000.0,942673.07,1178.3413374999998,Germany,"Munich, Germany",EUR (€),791,339093923,Mr Beam Lasers,https://www.kickstarter.com/profile/mrbeam,"Hi, I am Teja, founder of Mr Beam Lasers. I worked long time as a software developer before I started the Mr Beam Laser Cutter Kit project. It was really fascinating me which led now to Mr Beam II - a complete, ready to use laser cutter for the desktop.",Mar 2014,http://mr-beam.org,https://www.facebook.com/mrbeamlasercutter,https://twitter.com/mrbeamlasers
565433517,Up to 4 axis Beaglebone black based CNC control,successful,https://www.kickstarter.com/projects/necitec/up-to-4-axis-beaglebone-black-based-cnc-control,Hardware,https://ksr-ugc.imgix.net/assets/012/401/520/7d03dff4f57198132d45616e782009a8_original.JPG?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463759316&auto=format&frame=1&q=92&s=2807b1474c53d6a4f28014668b884185,Build a professional grade Linux CNC control with Beaglebone black and our CNC cape.,4000.0,5922.0,148.04999999999998,Germany,"Stuttgart, Germany",EUR (€),49,1696525009,Necitec,https://www.kickstarter.com/profile/necitec,Andreas Baier studied computer science at the University of Stuttgart and got a diplom degree in 1990.,Mar 2016,http://www.necitec.de,,
1562040442,Awesome Shield: The At-Home Code School for Future Inventors,successful,https://www.kickstarter.com/projects/awesomeshield/awesome-shield-the-at-home-code-school-for-future,DIY Electronics,https://ksr-ugc.imgix.net/assets/012/202/172/07bf98f52756364c7bb857e33ae8143c_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463741612&auto=format&frame=1&q=92&s=c647fb2b38dc557653de112ffbe7e094,"Awesome Shield teaches hands-on coding, powered by Arduino. For kids aged 10-100.",12500.0,28682.0,229.45600000000002,Germany,"Berlin, Germany",EUR (€),393,936210579,Awesome Shield,https://www.kickstarter.com/profile/awesomeshield,"Awesome Shield began in Berlin in November 2014. The three founders, passionate themselves about Arduino's potential, realized that there are still limited resources for absolute beginners wanting to write their first lines of code. Since then, Awesome Shield has been building hardware prototypes, designing a functional online learning platform, and creating its first series of videos.",Jul 2015,http://awesomeshield.com,,
1021260036,YOUMO - Your Smart Modular Power Strip,successful,https://www.kickstarter.com/projects/1300499319/youmo-your-smart-modular-power-strip,Hardware,https://ksr-ugc.imgix.net/assets/012/354/686/987c9cca65a646cbd91b7a67e4f79c29_original.JPG?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463756391&auto=format&frame=1&q=92&s=6df6c750c278cf1a176a008def1a0945,"Multi-power charging that is smarter, stylish and designed for you.",50000.0,177412.01,354.82402,Germany,"Munich, Germany",EUR (€),1945,1300499319,Good Gadgets,https://www.kickstarter.com/profile/1300499319,"Good Gadgets was launched in 2016 by three friends who share a passion for creating products that bring more stylish functionality into our everyday lives. Combining their expertise in engineering, material science and product design, their first product is YOUMO. Always thinking like engineers and designers, a more modern solution to their daily power strip dilemmas was naturally a good place to start.",Jan 2016,http://www.youmo-power.com,,
597348520,LightCan -  World's first LED Party Light in a Beverage Can!,successful,https://www.kickstarter.com/projects/apelabs/lightcan-the-versatile-party-light-for-any-occasio,Gadgets,https://ksr-ugc.imgix.net/assets/012/268/425/d918aed88282307c9d4150a093f017b0_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463748661&auto=format&frame=1&q=92&s=b472f3c78bfc00fb176ba54da0edb69c,"This extremely versatile wireless LED light does all what light can do. Battery operated, 2,4 GHz remote & spectacular light effects.",25000.0,27541.63,110.16652,Germany,"Wurzburg, Germany",EUR (€),68,865534873,Ape Labs GmbH,https://www.kickstarter.com/profile/apelabs,Julius Schrenk,Mar 2015,http://www.apelabs.com,https://www.facebook.com/apelabs,
1396078529,GPCATS - Life saving GPS tracker made specifically for cats,successful,https://www.kickstarter.com/projects/gpcats/gpcats-life-saving-gps-tracker-made-specifically-f,Wearables,https://ksr-ugc.imgix.net/assets/012/270/785/3676d13e261f1a744bc5c6d7ba0c230d_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463748976&auto=format&frame=1&q=92&s=6eaf26d5cf0fb7f4daa12420c335aca3,"Designed by a veterinarian, GPCats finally gives you peace and comfort while your cuddly friend is exploring the world.",40000.0,40132.0,100.33000000000001,Germany,"Oberursel, Germany",EUR (€),206,1577282845,GPTracks UG,https://www.kickstarter.com/profile/gpcats,"We are a team of passionate people who want to use their skills to create something that makes everyday life easier and better. Having an engineer, a software designer and a veterinary on board, we feel that we are in a rather unique position to create tracking devices tailored exclusively at the requirements of certain types of animals and, in fact, their owners!",Oct 2015,http://www.gpcats.com,https://www.facebook.com/gpcats.tracker,https://twitter.com/GPCats_tracker
382644956,ACPAD – The Electronic Orchestra For Your Guitar,successful,https://www.kickstarter.com/projects/588998327/acpad-the-electronic-orchestra-for-your-guitar,Technology,https://ksr-ugc.imgix.net/assets/012/260/610/9091b7b9a5126269e55d712c327f8a09_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463747525&auto=format&frame=1&q=92&s=6aaccee34dddb82b6e5a956932646bc3,"Play hundreds of instruments, samples, effects and loops – on your acoustic guitar. ACPAD puts an electronic orchestra in your hands!",40000.0,296922.0,742.305,Germany,"Berlin, Germany",EUR (€),1204,588998327,Robin Sukroso,https://www.kickstarter.com/profile/588998327,"Over the last decade Robin has wandered the world looking for experiences to further his personal and musical journey, performing on big stages and earning the endorsements of other pioneers such as Kraftwerk, Jon Gomm and Rico Loop among others.",May 2015,http://www.robinsukroso.com,http://www.facebook.com/RobinSukroso,http://acpad.com
82361989,Odyssey TRX SDR DDC/DUC Tranceiver,successful,https://www.kickstarter.com/projects/245090331/odyssey-trx-sdr-ddc-duc-tranceiver,Hardware,https://ksr-ugc.imgix.net/assets/012/347/288/0d5bfc6976168814502101a6201d0ede_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463756138&auto=format&frame=1&q=92&s=1d2ed3f172774d19af27fda67bcdf20e,Odyssey TRX is 16-bit ADC high performance DDC SDR 0.5-55 MHz tranceiver for radio amateurs with open source.,5000.0,7081.0,141.62,Germany,"Berlin, Germany",EUR (€),17,245090331,David Fainitski,https://www.kickstarter.com/profile/245090331,,Jan 2016,,,
1782695007,monkey. Keyless entry by making your existing intercom smart,successful,https://www.kickstarter.com/projects/getmonkeynow/monkey-the-smart-key-for-your-main-entrance-door,Gadgets,https://ksr-ugc.imgix.net/assets/012/228/911/cea5817df64184d54db94723f80f1f6e_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463744291&auto=format&frame=1&q=92&s=3508e789f98a3b5f6736b77ea688246c,"Get hands free access to your building, enjoy unattended deliveries or go completely keyless in combination with any smart lock.",50000.0,109400.0,218.8,Germany,"Munich, Germany",EUR (€),1081,879157762,LOCUMI LABS,https://www.kickstarter.com/profile/getmonkeynow,"LOCUMI LABS is a hardware and software engineering lab dedicated to technologies that allow a wide range of versatile services in absence. Our team has already successfully brought to market the LOCUMI parcel bag, a physical dropbox for all things incoming and outgoing that enables unattended deliveries to your doorstep. In the wake of our customers´ feedback we noticed how crucial keyless building access is for apartment renters as well as service providers and started developing the monkey chip alongside our parcelbag business. Soon we noticed the significant potential of our innovation and sold our parcelbag division to a major German lock manufacturer in order to fully pursue the monkey technology. ",Aug 2015,http://www.nello.io/one,,
33898031,nOb - One knob controls it all,successful,https://www.kickstarter.com/projects/330654825/nob-one-knob-controls-it-all,Hardware,https://ksr-ugc.imgix.net/assets/012/310/174/9d8dab08314508310740d03e8daac63c_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463755279&auto=format&frame=1&q=92&s=005fd2799ceaab3ee7a80d4021d65acb,"nOb is a very precise, endless knob controller. It features a big knob and performs smoothly with any of your applications.",52000.0,64935.0,124.875,Germany,"Dusseldorf, Germany",EUR (€),441,330654825,NOB CONTROL,https://www.kickstarter.com/profile/330654825,"NOB CONTROL UG is a start-up focused on creating innovating controllers and devices to aid the production of high quality media content. Its founder, Dio Marinos, is a passionate individual with experience in computer engineering, virtual reality, audio/video production and interaction design. Together with a small, yet dedicated team of like-minded people, he is willing to participate into shaping the future of computer based media production.",Nov 2015,http://www.nobcontrol.com,,
565374491,Beto-App zur Koordination von Flüchtlingshilfe&Integration,successful,https://www.kickstarter.com/projects/1823627397/app-zur-koordination-von-fluchtlingshilfe-und-inte,Apps,https://ksr-ugc.imgix.net/assets/012/336/333/ee9dd59254ee1f9ee00ae24435461027_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463755943&auto=format&frame=1&q=92&s=74d96239e4716f79a745bd28ec05aa9a,"Gib an, wie Du helfen möchtest und wir vermitteln Deine Hilfe zu genau den Menschen, die sie brauchen. Integration ist Kennenlernen!",5000.0,5037.52,100.75040000000001,Germany,"Passau, Germany",EUR (€),83,1823627397,Constanze Seibel &amp; Julia Lohfink (deleted),https://www.kickstarter.com/profile/1823627397,,,,,
1588509129,Seminarkurs Elektroauto,successful,https://www.kickstarter.com/projects/1226162883/seminarkurs-elektroauto-0,Technology,https://ksr-ugc.imgix.net/assets/012/325/732/3f66ff38f4b045aa7d4c1cae334af697_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463755712&auto=format&frame=1&q=92&s=98993a97622d5bcb7158ff28b029779a,"Seminarkurs der 12. Klasse des Technischen Gymnasiums Donaueschingen zum Thema ""Die Welt und ihre Kräfte""",2500.0,2555.0,102.2,Germany,"Donaueschingen, Germany",EUR (€),27,1226162883,Seminarkurs Donaueschingen,https://www.kickstarter.com/profile/1226162883,"Wir sind eine Gruppe von sieben Schülern und einem Lehrer einer Schule in Baden-Württemberg, die im Rahmen des Seminarkurses versucht ihr Projekt zu verwirklichen.",Nov 2015,http://www.seminarkurs-elektroauto.de,,
1136359599,The first plug & play privacy solution for ALL your devices.,successful,https://www.kickstarter.com/projects/eblocker/the-first-plug-and-play-privacy-solution-for-all-y,Hardware,https://ksr-ugc.imgix.net/assets/012/326/353/52be22799192b0c4fdfa46e88d172452_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463755722&auto=format&frame=1&q=92&s=8e0ecec05fba2149e7c2df68a0ec0318,"eBlocker is a smart device that anonymizes your online behavior. It stops all trackers, blocks all ads and protects your kids online.",75000.0,565398.0,753.864,Germany,"Hamburg, Germany",EUR (€),3244,1059492710,Christian Bennefeld,https://www.kickstarter.com/profile/eblocker,"Christian Bennefeld (born in 1968) is co-founder and CEO of eBlocker based in Hamburg, Germany. Christian studied computer science and holds a master degree in mathematics. He held various managing positions at international software companies. In 2000 he founded etracker.com and raised it till 2013 as a European leader in website-analytics and online-marketing optimiziation. With eBlocker.com he now focuses all his power on data protection and fights for Internet privacy for everyone.",Nov 2015,http://www.eblocker.com,https://www.facebook.com/eblockercom,https://www.twitter.com/eblockercom
771108227,"ChameleonMini - A Versatile NFC Card Emulator, and more...",successful,https://www.kickstarter.com/projects/1980078555/chameleonmini-a-versatile-nfc-card-emulator-and-mo,Hardware,https://ksr-ugc.imgix.net/assets/012/238/964/172fd85aa5de1d63c6a9f693330342e4_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463745290&auto=format&frame=1&q=92&s=a1a4092d71cb5f027160be818d80dc78,"A freely programmable, standalone tool for NFC security analysis: emulate & clone contactless cards, read RFID tags and sniff RF data.",22222.0,190519.0,857.3440734407344,Germany,"Bochum, Germany",EUR (€),1778,1980078555,Kasper & Oswald GmbH,https://www.kickstarter.com/profile/1980078555,"The engineering company Kasper & Oswald GmbH (KAOS), founded 2012, provides comprehensive consulting services and product development in the field of embedded security and IT applications. Our business activities comprise the analysis, design, and realization of corresponding security solutions, especially for IoT applications in the context of NFC/RFID systems, medical devices, cars, remote controls and electronic door locks. ",Aug 2014,http://www.kasper-oswald.com,https://github.com/emsec/ChameleonMini/wiki,
1098080908,Retrofit clap-sensor for every rotary mount,successful,https://www.kickstarter.com/projects/176223311/nachrustbarer-klatschsensor-fur-jede-drehfassung,Technology,https://ksr-ugc.imgix.net/assets/012/232/986/095af5bd8672b27038fad989d5a9a122_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463744690&auto=format&frame=1&q=92&s=86a9ad291dedb862ad0c97dc8e1c6562,Help a student by developing his first own project.An easily installed clap sensor for every existing light with rotary mount.,350.0,368.0,105.14285714285714,Germany,"Kyritz, Germany",EUR (€),13,176223311,Alexander Malinowski,https://www.kickstarter.com/profile/176223311,"English:
",Aug 2015,,,
1305625841,SPLIT SCREEN DESIGNER -  Plug-in for Adobe Premiere Pro CC,successful,https://www.kickstarter.com/projects/960165011/split-screen-designer-plug-in-for-adobe-premiere-p,Software,https://ksr-ugc.imgix.net/assets/012/121/751/b924abd8261c2845a252eee34f8bb161_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463737857&auto=format&frame=1&q=92&s=0caad224c047568ee7f8bef123d258e2,Our SPLIT SCREEN DESIGNER enables you to create great looking split screen effects super fast and in excellent quality.,8500.0,8908.55,104.80647058823529,Germany,"Frankfurt, Germany",EUR (€),77,960165011,ACCEVOLUTION,https://www.kickstarter.com/profile/960165011,Who are we?,Apr 2015,http://facebook.com/accevolution.plugins,http://twitter.com/accevolution,http://accevolution.net
551813686,PiGrid - get rewarded for helping research projects at home,successful,https://www.kickstarter.com/projects/1014152641/pigrid-get-rewarded-for-helping-research-projects,Software,https://ksr-ugc.imgix.net/assets/012/228/507/2853ad2481caba97757a02e1ebbb01e6_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463744246&auto=format&frame=1&q=92&s=c9400610c6b4a56f3b54e7456ccf21e6,Science needs resources to solve problems. We created solutions that contribute to research and let you earn Gridcoins for your help.,8000.0,9081.0,113.51249999999999,Germany,"Koblenz, Germany",EUR (€),93,1014152641,Maximilian W.,https://www.kickstarter.com/profile/1014152641,"
",Aug 2013,http://uscore.net,https://twitter.com/GRCgermany,https://www.facebook.com/gridcoins
1321231566,Sockenkuss - Just attach the snaps once and relax,successful,https://www.kickstarter.com/projects/sockenkuss/sockenkuss-just-attach-the-snaps-once-and-relax,Wearables,https://ksr-ugc.imgix.net/assets/012/248/089/970578a8975e8ed9fd63177888a93014_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463746230&auto=format&frame=1&q=92&s=3af65230bd5dac9158d299515cf20376,Snaps for your sock-collection - never worry about sorting or losing your socks again. Just attach the snaps once and relax.,7500.0,7662.0,102.16000000000001,Germany,"Cologne, Germany",EUR (€),149,1684954487,Damian Kaczmarek,https://www.kickstarter.com/profile/sockenkuss,"My name is Damian and I am based in Cologne/Germany. I studied media science at the University of Siegen/Germany and I have a background in media and public relations, among others working for German Television. 
",Sep 2015,,,
575750147,... World Peace is just one step further ...,successful,https://www.kickstarter.com/projects/2023825015/world-peace-is-just-one-step-further,Web,https://ksr-ugc.imgix.net/assets/012/258/326/cd3b36fad7979bf2e851c720082cc78f_original.JPG?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463747281&auto=format&frame=1&q=92&s=a1e29c17b051ca9218126d48e34d096d,World Peace - Closer than you'd think.,50.0,50.0,100.0,Germany,"Liederbach am Taunus, Germany",EUR (€),2,2023825015,David,https://www.kickstarter.com/profile/2023825015,Abgeschlossenes Studium im Fachbereich Psychologie.,Sep 2015,,,
1962790718,RelaxBox - a box to thouroughly secure your internet access,successful,https://www.kickstarter.com/projects/470304262/relaxbox-a-box-to-thouroughly-secure-you-internet,Hardware,https://ksr-ugc.imgix.net/assets/012/152/391/9414e6e52d1bc372044644ddfe7b05e7_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463738797&auto=format&frame=1&q=92&s=c8a33c06f0ddb10ba04bbf7193c67a12,"Abhörskandale, Viren, Abmahnungen - jeder kennt das aus den Medien. Die RelaxBox sichert Deinen Internetzugang endlich rundum ab.",10000.0,32836.0,328.36,Germany,"Berlin, Germany",EUR (€),229,470304262,RelaxInternet Verwaltungs GmbH,https://www.kickstarter.com/profile/470304262,Die RelaxInternet Verwaltungs GmbH wurde im Juni 2015 gegründet um die RelaxBox zu entwickeln und die entsprechende Serverinfrastrruktur zu betreiben.,May 2015,http://www.relaxbox.de,https://twitter.com/DieRelaxBox,https://www.facebook.com/relaxbox.de
126918586,solidLUUV: The All-In-One Camera Stabilizer,successful,https://www.kickstarter.com/projects/teamluuv/solidluuv-the-all-in-one-camera-stabilizer,Camera Equipment,https://ksr-ugc.imgix.net/assets/012/230/244/9cc6bc7e039caeab414c6386bd9cc732_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463744417&auto=format&frame=1&q=92&s=3cc8ed582614b63d041cd51b928380e4,"Shake-free videos, every time! solidLUUV is the world's 1st all-in-one stabilizer for all action cams, smartphones and compact cams.",100000.0,324947.04,324.94704,Germany,"Berlin, Germany",EUR (€),1663,1151594031,LUUV Forward GmbH,https://www.kickstarter.com/profile/teamluuv,"solidLUUV is revolutionizing the way you film! 
",Aug 2015,http://www.luuv-stabilizer.com,,
1089468726,"ZelosLaser Cutter 2.0 : Open Source, Sturdy & Versatile",successful,https://www.kickstarter.com/projects/zeloslaser/zeloslaser-cutter-20-open-source-sturdy-and-versat,DIY Electronics,https://ksr-ugc.imgix.net/assets/012/156/704/672316d660482a764ce3de9208985a41_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463738923&auto=format&frame=1&q=92&s=63aef2c3aeb2c2560c0ade19dce36fe2,"ZelosLaser Cutter in the 2. generation is Sturdy, has a compact design and presents the perfect entry for the daily hobbyist.",2500.0,31323.0,1252.9199999999998,Germany,"Potsdam, Germany",EUR (€),70,1562897532,ZelosLaser,https://www.kickstarter.com/profile/zeloslaser,building Tools for the Makers and Builders.,Apr 2015,,,
888164549,"Flexible, Compostable*, Resilient 3D Printer Filament",successful,https://www.kickstarter.com/projects/bioinspiration/flexible-compostable-resilient-3d-printer-filament,3D Printing,https://ksr-ugc.imgix.net/assets/012/131/992/26de7c4459302fd109410d05b5df61e7_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463738144&auto=format&frame=1&q=92&s=cdebdff528f6453d899df64b79c1d873,"Flexible, *Compostable Raw Materials, Heat & Cold Resistant, Competitively Priced. WillowFlex Filament - Organic Material Evolution.",8450.0,12795.0,151.42011834319527,Germany,"Berlin, Germany",EUR (€),196,2080849188,BioInspiration,https://www.kickstarter.com/profile/bioinspiration,"BioInspiration is expanding the Organic Material Evolution by expanding access to materials and process that follow nature’s lead - compostable, upcyclable, harmless, innovative, resilient.  ",May 2015,http://bioinspiration.eu,https://twitter.com/_BioInspiration,
1202183608,Spreedbox :  The most private video chat and file exchange,successful,https://www.kickstarter.com/projects/spreed/spreedbox-the-most-private-video-chat-and-file-exc,Hardware,https://ksr-ugc.imgix.net/assets/012/194/858/86bfbc18ac2f59a93e6a919fc4178380_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463740862&auto=format&frame=1&q=92&s=ab1743be6171300067a1965671a4f90b,The Spreedbox is your private video conferencing and file sharing server that puts the control of your data into your own hands.,23000.0,28003.0,121.75217391304346,Germany,"Stuttgart, Germany",EUR (€),129,1404447167,struktur AG,https://www.kickstarter.com/profile/spreed,"The Spreedbox has been created by struktur AG, a team of enthusiastic professionals with decades of relevant industry experience in software, cryptography, video encoding and product design.",Apr 2015,http://spreedbox.com,http://spreed.me,http://www.struktur.de
1820143852,SWIFT UP YOUR LIFE! A German programming guide for everyone,successful,https://www.kickstarter.com/projects/1610113425/swift-up-your-life-a-german-programming-guide-for,Software,https://ksr-ugc.imgix.net/assets/012/189/324/927c961d2926232ae87d325eedff5441_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463740337&auto=format&frame=1&q=92&s=8c167be061208b864eb42d0c4110c7b1,"You always wanted to create an own app, but you didn't know how? This German video guide helps you to achieve your aim step-by-step.",1000.0,1056.01,105.60099999999998,Germany,"Nuremberg, Germany",EUR (€),45,1610113425,Max Wellner,https://www.kickstarter.com/profile/1610113425,"I´m an 20 year old computer science student & StartUp founder from Germany, who loves to program Apps & develop websites. Also, I'm a YouTuber & Twitch streamer.",Jun 2013,,,
945502325,"Wino board - The tiny, 10€ Arduino with WiFi!",successful,https://www.kickstarter.com/projects/krom/wino-board-the-tiny-10-arduino-with-wifi,Hardware,https://ksr-ugc.imgix.net/assets/012/159/054/13e60a6472d7a6eefc325b24d2098c8a_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463739000&auto=format&frame=1&q=92&s=cdc47eed9dd6427c5e927327ea81f2d9,"The perfect Internet of Things development platform. It´s cheap, small, wireless, stackable, and easy to use.",25000.0,25835.0,103.34,Germany,"Rosenheim, Germany",EUR (€),735,1548813551,IAN,https://www.kickstarter.com/profile/krom,IAN is a private project to provide easy and indepent solution for connected devices. We are a small team of developers and share our passion with our customers.,Oct 2012,http://www.wino-board.com,http://www.wino-board.de,
246986446,VirtualVizor (3D/VR virtual reality glasses for smartphones),successful,https://www.kickstarter.com/projects/1743686175/virtualvizor-3d-vr-virtual-reality-glasses-for-sma,Wearables,https://ksr-ugc.imgix.net/assets/012/164/807/3385b9832bf4bdb8c9bd40061cf80582_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463739171&auto=format&frame=1&q=92&s=26e5425a3e3ec7b5e9bc305c78f35ca8,Foldable VR-glasses for all HD smartphones mounted on a baseball cap. Very comfortable to wear & carry. Best image quality.,1.0,160.0,16000.0,Germany,"Hamburg, Germany",EUR (€),4,1743686175,Dr. jur. Can Ansay,https://www.kickstarter.com/profile/1743686175,"Hi guys,",May 2015,http://www.VirtualVizor.com,https://www.facebook.com/VirtualVizor,
